frame,source_frame,time,filename,detection_id,x1,y1,x2,y2,center_x,center_y,foot_x,foot_y,confidence,team_hint,player_id,track_distance,x_pitch,y_pitch,in_pitch,team,team_g1g2
899,900,449.5,frame_000900.jpg,1,784.45,815.67,805.55,863.39,795.0,839.53,795.0,863.39,1.0,B,449,15.0,43.142,65.97,1,B,?
899,900,449.5,frame_000900.jpg,2,899.3,813.69,923.2,856.93,911.25,835.31,911.25,856.93,1.0,B,471,35.91,49.889,64.795,1,B,?
899,900,449.5,frame_000900.jpg,3,906.04,849.02,931.46,905.98,918.75,877.5,918.75,905.98,1.0,B,450,21.19,50.27,72.963,1,B,?
899,900,449.5,frame_000900.jpg,4,1045.55,801.04,1069.45,844.28,1057.5,822.66,1057.5,844.28,1.0,B,467,7.83,58.743,62.397,1,B,?
899,900,449.5,frame_000900.jpg,5,1116.45,758.58,1133.55,785.48,1125.0,772.03,1125.0,785.48,1.0,B,465,15.81,64.822,49.192,1,B,?
899,900,449.5,frame_000900.jpg,6,1189.45,796.82,1210.55,840.06,1200.0,818.44,1200.0,840.06,1.0,B,461,23.14,67.534,61.567,1,B,?
899,900,449.5,frame_000900.jpg,7,1150.55,822.52,1174.45,873.41,1162.5,847.97,1162.5,873.41,1.0,B,438,4.22,64.152,67.728,1,B,?
899,900,449.5,frame_000900.jpg,8,1041.09,742.24,1058.91,776.51,1050.0,759.38,1050.0,776.51,1.0,B,367,0.93,59.829,46.816,1,B,?
899,900,449.5,frame_000900.jpg,9,942.54,705.59,954.96,737.23,948.75,721.41,948.75,737.23,1.0,B,287,11.33,52.941,34.93,1,B,?
899,900,449.5,frame_000900.jpg,10,888.16,718.24,904.34,749.88,896.25,734.06,896.25,749.88,1.0,B,448,9.32,48.794,39.048,1,B,?
899,900,449.5,frame_000900.jpg,11,848.79,702.22,861.21,732.15,855.0,717.19,855.0,732.15,1.0,B,436,7.02,45.411,33.188,1,B,?
899,900,449.5,frame_000900.jpg,12,1371.09,736.7,1388.91,773.61,1380.0,755.16,1380.0,773.61,1.0,B,458,9.65,83.637,46.024,1,B,?
899,900,449.5,frame_000900.jpg,13,1414.69,744.48,1435.31,782.71,1425.0,763.59,1425.0,782.71,1.0,B,426,0.66,85.993,48.47,1,B,?
899,900,449.5,frame_000900.jpg,14,1361.95,793.65,1383.05,826.35,1372.5,810.0,1372.5,826.35,1.0,B,457,15.08,78.98,58.755,1,B,?
899,900,449.5,frame_000900.jpg,15,1303.59,757.13,1321.41,795.37,1312.5,776.25,1312.5,795.37,1.0,B,460,15.02,77.189,51.687,1,B,?
899,900,449.5,frame_000900.jpg,16,1236.45,757.07,1253.55,786.99,1245.0,772.03,1245.0,786.99,1.0,B,431,7.81,73.095,49.581,1,B,?
899,900,449.5,frame_000900.jpg,17,1192.79,719.1,1207.21,749.03,1200.0,734.06,1200.0,749.03,1.0,B,474,15.02,72.166,38.78,1,B,?
899,900,449.5,frame_000900.jpg,18,1123.59,716.92,1141.41,751.2,1132.5,734.06,1132.5,751.2,1.0,B,455,7.5,66.866,39.461,1,B,?
899,900,449.5,frame_000900.jpg,19,1374.08,731.43,1385.92,753.57,1380.0,742.5,1380.0,753.57,1.0,B,463,31.39,85.553,40.194,1,B,?
899,900,449.5,frame_000900.jpg,20,1371.5,752.85,1388.5,782.78,1380.0,767.81,1380.0,782.78,1.0,B,459,45.01,82.827,48.488,1,B,?
899,900,449.5,frame_000900.jpg,21,1410.29,745.14,1424.71,782.05,1417.5,763.59,1417.5,782.05,1.0,B,472,38.7,85.528,48.296,1,B,?
899,900,449.5,frame_000900.jpg,22,1151.95,831.88,1173.05,872.49,1162.5,852.19,1162.5,872.49,1.0,B,456,8.88,64.18,67.569,1,B,?
899,900,449.5,frame_000900.jpg,23,1041.09,742.24,1058.91,776.51,1050.0,759.38,1050.0,776.51,1.0,B,468,8.61,59.829,46.816,1,B,?
899,900,449.5,frame_000900.jpg,24,942.54,710.66,954.96,740.59,948.75,725.62,948.75,740.59,1.0,B,432,69.0,52.909,36.053,1,B,?
899,900,449.5,frame_000900.jpg,25,848.79,702.69,861.21,731.69,855.0,717.19,855.0,731.69,1.0,B,359,15.78,45.405,33.028,1,B,?
899,900,449.5,frame_000900.jpg,26,471.56,724.57,484.69,751.99,478.12,738.28,478.12,751.99,1.0,B,469,4.77,16.893,39.706,1,B,?
899,900,449.5,frame_000900.jpg,27,650.86,1057.92,669.14,1076.77,660.0,1067.34,660.0,1076.77,1.0,B,440,71.26,39.839,92.183,0,B,?
900,901,450.0,frame_000901.jpg,0,469.69,724.57,482.81,751.99,476.25,738.28,476.25,751.99,1.0,B,451,0.2,16.75,39.706,1,B,?
900,901,450.0,frame_000901.jpg,1,776.95,809.87,798.05,860.76,787.5,835.31,787.5,860.76,1.0,B,449,7.95,42.667,65.496,1,B,?
900,901,450.0,frame_000901.jpg,2,821.95,816.86,843.05,862.21,832.5,839.53,832.5,862.21,1.0,B,470,22.53,45.306,65.758,1,B,?
900,901,450.0,frame_000901.jpg,3,885.7,809.74,906.8,852.45,896.25,831.09,896.25,852.45,1.0,B,471,15.65,49.0,63.961,1,B,?
900,901,450.0,frame_000901.jpg,4,908.2,842.7,929.3,895.43,918.75,869.06,918.75,895.43,1.0,B,450,10.55,50.282,71.342,1,B,?
900,901,450.0,frame_000901.jpg,5,1061.95,801.04,1083.05,844.28,1072.5,822.66,1072.5,844.28,1.0,B,467,15.0,59.651,62.397,1,B,?
900,901,450.0,frame_000901.jpg,6,1159.45,796.55,1180.55,840.32,1170.0,818.44,1170.0,840.32,1.0,B,461,30.0,65.692,61.618,1,B,?
900,901,450.0,frame_000901.jpg,7,1149.79,814.88,1175.21,872.62,1162.5,843.75,1162.5,872.62,1.0,B,456,0.13,64.176,67.592,1,B,?
900,901,450.0,frame_000901.jpg,8,1229.3,759.11,1245.7,793.39,1237.5,776.25,1237.5,793.39,1.0,B,431,9.86,72.204,51.197,1,B,?
900,901,450.0,frame_000901.jpg,9,1125.29,751.86,1139.71,783.76,1132.5,767.81,1132.5,783.76,1.0,B,465,7.69,65.415,48.745,1,B,?
900,901,450.0,frame_000901.jpg,10,1041.09,742.24,1058.91,776.51,1050.0,759.38,1050.0,776.51,1.0,B,367,0.0,59.829,46.816,1,B,?
900,901,450.0,frame_000901.jpg,11,935.04,709.8,947.46,741.45,941.25,725.62,941.25,741.45,1.0,B,432,7.55,52.311,36.337,1,B,?
900,901,450.0,frame_000901.jpg,12,881.54,712.71,895.96,746.98,888.75,729.84,888.75,746.98,1.0,B,448,8.04,48.206,38.13,1,B,?
900,901,450.0,frame_000901.jpg,13,852.54,698.01,864.96,727.93,858.75,712.97,858.75,727.93,1.0,B,359,5.31,45.663,31.7,1,B,?
900,901,450.0,frame_000901.jpg,14,1363.59,740.92,1381.41,777.83,1372.5,759.38,1372.5,777.83,1.0,B,458,8.61,82.726,47.173,1,B,?
900,901,450.0,frame_000901.jpg,15,1410.29,745.53,1424.71,781.66,1417.5,763.59,1417.5,781.66,1.0,B,472,0.39,85.564,48.194,1,B,?
900,901,450.0,frame_000901.jpg,16,1346.95,785.48,1368.05,826.08,1357.5,805.78,1357.5,826.08,1.0,B,457,15.0,78.053,58.698,1,B,?
900,901,450.0,frame_000901.jpg,17,1296.5,757.27,1313.5,795.23,1305.0,776.25,1305.0,795.23,1.0,B,460,7.5,76.688,51.652,1,B,?
900,901,450.0,frame_000901.jpg,18,1186.29,719.1,1198.71,749.03,1192.5,734.06,1192.5,749.03,1.0,B,474,7.5,71.589,38.78,1,B,?
900,901,450.0,frame_000901.jpg,19,1126.29,723.32,1138.71,753.24,1132.5,738.28,1132.5,753.24,1.0,B,455,2.04,66.767,40.092,1,B,?
900,901,450.0,frame_000901.jpg,20,1042.79,742.24,1057.21,776.51,1050.0,759.38,1050.0,776.51,1.0,B,468,0.0,59.829,46.816,1,B,?
900,901,450.0,frame_000901.jpg,21,935.04,710.66,947.46,740.59,941.25,725.62,941.25,740.59,1.0,B,287,8.22,52.318,36.053,1,B,?
900,901,450.0,frame_000901.jpg,22,885.94,718.24,899.06,749.88,892.5,734.06,892.5,749.88,1.0,B,436,41.48,48.506,39.048,1,B,?
900,901,450.0,frame_000901.jpg,23,852.54,698.01,864.96,727.93,858.75,712.97,858.75,727.93,1.0,B,476,,45.663,31.7,1,B,?
900,901,450.0,frame_000901.jpg,24,776.95,812.24,798.05,858.38,787.5,835.31,787.5,858.38,1.0,B,477,,42.631,65.062,1,B,?
900,901,450.0,frame_000901.jpg,25,821.95,818.17,843.05,860.89,832.5,839.53,832.5,860.89,1.0,B,478,,45.294,65.519,1,B,?
900,901,450.0,frame_000901.jpg,26,1062.54,808.42,1082.46,845.33,1072.5,826.88,1072.5,845.33,1.0,B,466,22.89,59.627,62.602,1,B,?
900,901,450.0,frame_000901.jpg,27,1151.95,831.88,1173.05,872.49,1162.5,852.19,1162.5,872.49,1.0,B,438,0.92,64.18,67.569,1,B,?
900,901,450.0,frame_000901.jpg,28,1356.68,740.92,1373.32,777.83,1365.0,759.38,1365.0,777.83,1.0,B,459,15.8,82.193,47.173,1,B,?
900,901,450.0,frame_000901.jpg,29,1402.79,751.86,1417.21,783.76,1410.0,767.81,1410.0,783.76,1.0,B,426,15.04,84.843,48.745,1,B,?
901,902,450.5,frame_000902.jpg,0,468.4,731.29,484.1,753.71,476.25,742.5,476.25,753.71,1.0,B,451,1.72,16.91,40.237,1,B,?
901,902,450.5,frame_000902.jpg,1,773.2,809.87,794.3,860.76,783.75,835.31,783.75,860.76,1.0,B,449,3.75,42.448,65.496,1,B,?
901,902,450.5,frame_000902.jpg,2,810.7,816.86,831.8,862.21,821.25,839.53,821.25,862.21,1.0,B,470,11.25,44.652,65.758,1,B,?
901,902,450.5,frame_000902.jpg,3,878.2,809.74,899.3,852.45,888.75,831.09,888.75,852.45,1.0,B,471,7.5,48.554,63.961,1,B,?
901,902,450.5,frame_000902.jpg,4,911.95,836.89,933.05,884.36,922.5,860.62,922.5,884.36,1.0,B,450,11.69,50.503,69.566,1,B,?
901,902,450.5,frame_000902.jpg,5,1076.95,799.06,1098.05,846.25,1087.5,822.66,1087.5,846.25,1.0,B,466,15.03,60.511,62.78,1,B,?
901,902,450.5,frame_000902.jpg,6,1129.45,793.92,1150.55,834.52,1140.0,814.22,1140.0,834.52,1.0,B,461,30.56,64.049,60.452,1,B,?
901,902,450.5,frame_000902.jpg,7,1151.95,822.52,1173.05,873.41,1162.5,847.97,1162.5,873.41,1.0,B,456,0.79,64.152,67.728,1,B,?
901,902,450.5,frame_000902.jpg,8,1229.0,764.52,1246.0,796.42,1237.5,780.47,1237.5,796.42,1.0,B,431,3.03,72.032,51.944,1,B,?
901,902,450.5,frame_000902.jpg,9,1356.68,736.7,1373.32,773.61,1365.0,755.16,1365.0,773.61,1.0,B,459,4.22,82.559,46.024,1,B,?
901,902,450.5,frame_000902.jpg,10,1394.0,756.08,1411.0,787.98,1402.5,772.03,1402.5,787.98,1.0,B,426,8.61,83.943,49.834,1,B,?
901,902,450.5,frame_000902.jpg,11,1274.18,748.3,1290.82,787.32,1282.5,767.81,1282.5,787.32,1.0,B,462,12.52,75.677,49.666,1,B,?
901,902,450.5,frame_000902.jpg,12,1177.79,714.02,1192.21,745.66,1185.0,729.84,1185.0,745.66,1.0,B,474,8.22,71.219,37.707,1,B,?
901,902,450.5,frame_000902.jpg,13,1125.29,736.7,1139.71,773.61,1132.5,755.16,1132.5,773.61,1.0,B,465,10.15,65.84,46.024,1,B,?
901,902,450.5,frame_000902.jpg,14,1041.09,740.92,1058.91,777.83,1050.0,759.38,1050.0,777.83,1.0,B,367,1.32,59.794,47.173,1,B,?
901,902,450.5,frame_000902.jpg,15,982.79,749.75,997.21,785.87,990.0,767.81,990.0,785.87,1.0,B,468,60.73,55.407,49.293,1,B,?
901,902,450.5,frame_000902.jpg,16,919.04,714.88,933.46,744.81,926.25,729.84,926.25,744.81,1.0,B,432,15.37,51.117,37.433,1,B,?
901,902,450.5,frame_000902.jpg,17,869.18,702.95,885.82,739.86,877.5,721.41,877.5,739.86,1.0,B,448,13.31,47.286,35.811,1,B,?
901,902,450.5,frame_000902.jpg,18,852.54,695.04,864.96,722.46,858.75,708.75,858.75,722.46,1.0,B,359,5.47,45.594,29.714,1,B,?
901,902,450.5,frame_000902.jpg,19,468.16,731.43,480.59,753.57,474.38,742.5,474.38,753.57,1.0,B,469,4.06,16.755,40.194,1,B,?
901,902,450.5,frame_000902.jpg,20,870.29,714.02,884.71,745.66,877.5,729.84,877.5,745.66,1.0,B,436,15.58,47.326,37.707,1,B,?
901,902,450.5,frame_000902.jpg,21,1126.29,720.62,1138.71,747.51,1132.5,734.06,1132.5,747.51,1.0,B,455,5.73,67.047,38.299,1,B,?
902,903,451.0,frame_000903.jpg,0,471.56,723.52,484.69,753.05,478.12,738.28,478.12,753.05,1.0,B,451,1.98,16.991,40.034,1,B,?
902,903,451.0,frame_000903.jpg,1,861.56,694.12,878.44,740.26,870.0,717.19,870.0,740.26,1.0,B,448,7.51,46.696,35.944,1,B,?
902,903,451.0,frame_000903.jpg,2,904.45,714.02,925.55,745.66,915.0,729.84,915.0,745.66,1.0,B,432,11.28,50.24,37.707,1,B,?
902,903,451.0,frame_000903.jpg,3,981.09,746.46,998.91,780.73,990.0,763.59,990.0,780.73,1.0,B,468,5.14,55.483,47.948,1,B,?
902,903,451.0,frame_000903.jpg,4,1042.79,742.24,1057.21,776.51,1050.0,759.38,1050.0,776.51,1.0,B,367,1.32,59.829,46.816,1,B,?
902,903,451.0,frame_000903.jpg,5,1124.18,732.48,1140.82,769.39,1132.5,750.94,1132.5,769.39,1.0,B,465,4.22,66.024,44.848,1,B,?
902,903,451.0,frame_000903.jpg,6,1162.79,710.86,1177.21,740.39,1170.0,725.62,1170.0,740.39,1.0,B,473,4.42,70.367,35.987,1,B,?
902,903,451.0,frame_000903.jpg,7,1259.18,748.7,1275.82,786.93,1267.5,767.81,1267.5,786.93,1.0,B,412,12.41,74.661,49.566,1,B,?
902,903,451.0,frame_000903.jpg,8,1349.18,736.7,1365.82,773.61,1357.5,755.16,1357.5,773.61,1.0,B,459,7.5,82.019,46.024,1,B,?
902,903,451.0,frame_000903.jpg,9,1384.45,756.54,1405.55,787.52,1395.0,772.03,1395.0,787.52,1.0,B,426,7.51,83.464,49.717,1,B,?
902,903,451.0,frame_000903.jpg,10,1324.45,785.48,1345.55,826.08,1335.0,805.78,1335.0,826.08,1.0,B,457,22.5,76.633,58.698,1,B,?
902,903,451.0,frame_000903.jpg,11,1159.45,819.89,1180.55,867.61,1170.0,843.75,1170.0,867.61,1.0,B,438,8.95,64.762,66.719,1,B,?
902,903,451.0,frame_000903.jpg,12,1106.95,791.81,1128.05,836.63,1117.5,814.22,1117.5,836.63,1.0,B,461,22.6,62.595,60.88,1,B,?
902,903,451.0,frame_000903.jpg,13,1084.45,812.64,1105.55,849.55,1095.0,831.09,1095.0,849.55,1.0,B,466,8.19,60.88,63.413,1,B,?
902,903,451.0,frame_000903.jpg,14,917.11,822.52,935.39,873.41,926.25,847.97,926.25,873.41,1.0,B,450,11.57,50.735,67.728,1,B,?
902,903,451.0,frame_000903.jpg,15,878.2,823.18,899.3,855.88,888.75,839.53,888.75,855.88,1.0,B,471,3.43,48.563,64.601,1,B,?
902,903,451.0,frame_000903.jpg,16,803.2,818.17,824.3,860.89,813.75,839.53,813.75,860.89,1.0,B,470,7.62,44.2,65.519,1,B,?
902,903,451.0,frame_000903.jpg,17,773.2,807.36,794.3,854.82,783.75,831.09,783.75,854.82,1.0,B,477,5.17,42.354,64.405,1,B,?
902,903,451.0,frame_000903.jpg,18,861.45,695.83,878.55,738.54,870.0,717.19,870.0,738.54,1.0,B,436,10.34,46.681,35.37,1,B,?
902,903,451.0,frame_000903.jpg,19,1123.95,730.63,1141.05,771.24,1132.5,750.94,1132.5,771.24,1.0,B,455,23.73,65.943,45.367,1,B,?
902,903,451.0,frame_000903.jpg,20,1162.79,710.66,1177.21,740.59,1170.0,725.62,1170.0,740.59,1.0,B,474,15.83,70.355,36.053,1,B,?
902,903,451.0,frame_000903.jpg,21,1229.0,765.51,1246.0,795.43,1237.5,780.47,1237.5,795.43,1.0,B,431,0.99,72.088,51.701,1,B,?
902,903,451.0,frame_000903.jpg,22,1326.5,785.48,1343.5,826.08,1335.0,805.78,1335.0,826.08,1.0,B,460,43.03,76.633,58.698,1,B,?
903,904,451.5,frame_000904.jpg,0,470.27,723.52,485.98,753.05,478.12,738.28,478.12,753.05,1.0,B,451,0.0,16.991,40.034,1,B,?
903,904,451.5,frame_000904.jpg,1,773.2,797.61,794.3,847.71,783.75,822.66,783.75,847.71,1.0,B,477,7.11,42.237,63.061,1,B,?
903,904,451.5,frame_000904.jpg,2,795.7,819.23,816.8,859.83,806.25,839.53,806.25,859.83,1.0,B,470,7.57,43.749,65.327,1,B,?
903,904,451.5,frame_000904.jpg,3,870.7,821.47,891.8,857.59,881.25,839.53,881.25,857.59,1.0,B,471,7.69,48.126,64.917,1,B,?
903,904,451.5,frame_000904.jpg,4,911.95,818.31,933.05,869.19,922.5,843.75,922.5,869.19,1.0,B,450,5.65,50.529,66.996,1,B,?
903,904,451.5,frame_000904.jpg,5,1084.45,793.39,1105.55,843.49,1095.0,818.44,1095.0,843.49,1.0,B,466,6.06,61.032,62.243,1,B,?
903,904,451.5,frame_000904.jpg,6,1084.45,796.29,1105.55,849.02,1095.0,822.66,1095.0,849.02,1.0,B,467,22.99,60.893,63.312,1,B,?
903,904,451.5,frame_000904.jpg,7,1158.05,818.44,1181.95,869.06,1170.0,843.75,1170.0,869.06,1.0,B,438,1.45,64.715,66.974,1,B,?
903,904,451.5,frame_000904.jpg,8,1234.45,760.17,1255.55,800.77,1245.0,780.47,1245.0,800.77,1.0,B,431,9.21,72.294,52.997,1,B,?
903,904,451.5,frame_000904.jpg,9,1244.18,747.51,1260.82,788.12,1252.5,767.81,1252.5,788.12,1.0,B,412,15.05,73.546,49.87,1,B,?
903,904,451.5,frame_000904.jpg,10,1341.09,740.26,1358.91,778.49,1350.0,759.38,1350.0,778.49,1.0,B,459,8.95,81.072,47.35,1,B,?
903,904,451.5,frame_000904.jpg,11,1369.45,749.88,1390.55,785.74,1380.0,767.81,1380.0,785.74,1.0,B,458,10.9,82.574,49.259,1,B,?
903,904,451.5,frame_000904.jpg,12,1310.1,785.48,1329.9,826.08,1320.0,805.78,1320.0,826.08,1.0,B,457,15.0,75.687,58.698,1,B,?
903,904,451.5,frame_000904.jpg,13,1124.3,732.48,1140.7,769.39,1132.5,750.94,1132.5,769.39,1.0,B,465,0.0,66.024,44.848,1,B,?
903,904,451.5,frame_000904.jpg,14,1125.29,733.8,1139.71,768.08,1132.5,750.94,1132.5,768.08,1.0,B,455,3.16,66.081,44.478,1,B,?
903,904,451.5,frame_000904.jpg,15,1042.79,741.31,1057.21,777.44,1050.0,759.38,1050.0,777.44,1.0,B,367,0.93,59.804,47.068,1,B,?
903,904,451.5,frame_000904.jpg,16,982.79,741.31,997.21,777.44,990.0,759.38,990.0,777.44,1.0,B,468,3.29,55.533,47.068,1,B,?
903,904,451.5,frame_000904.jpg,17,900.29,712.71,914.71,746.98,907.5,729.84,907.5,746.98,1.0,B,432,7.62,49.657,38.13,1,B,?
903,904,451.5,frame_000904.jpg,18,862.79,694.51,877.21,731.43,870.0,712.97,870.0,731.43,1.0,B,436,7.11,46.617,32.937,1,B,?
903,904,451.5,frame_000904.jpg,19,851.54,704.73,865.96,738.08,858.75,721.41,858.75,738.08,1.0,B,476,10.15,45.783,35.216,1,B,?
903,904,451.5,frame_000904.jpg,20,1371.5,750.67,1388.5,784.95,1380.0,767.81,1380.0,784.95,1.0,B,426,15.22,82.641,49.054,1,B,?
904,905,452.0,frame_000905.jpg,0,469.69,723.52,482.81,753.05,476.25,738.28,476.25,753.05,1.0,B,451,1.87,16.848,40.034,1,B,?
904,905,452.0,frame_000905.jpg,1,771.33,791.15,788.67,837.29,780.0,814.22,780.0,837.29,1.0,B,477,11.07,41.829,61.013,1,B,?
904,905,452.0,frame_000905.jpg,2,797.11,810.79,815.39,851.4,806.25,831.09,806.25,851.4,1.0,B,470,8.43,43.638,63.764,1,B,?
904,905,452.0,frame_000905.jpg,3,911.95,809.87,933.05,860.76,922.5,835.31,922.5,860.76,1.0,B,450,8.43,50.544,65.496,1,B,?
904,905,452.0,frame_000905.jpg,4,878.2,827.4,899.3,860.1,888.75,843.75,888.75,860.1,1.0,B,471,7.91,48.573,65.376,1,B,?
904,905,452.0,frame_000905.jpg,5,1062.6,788.64,1082.4,831.36,1072.5,810.0,1072.5,831.36,1.0,B,466,25.56,59.948,59.803,1,B,?
904,905,452.0,frame_000905.jpg,6,1091.95,799.98,1113.05,845.33,1102.5,822.66,1102.5,845.33,1.0,B,467,8.36,61.438,62.602,1,B,?
904,905,452.0,frame_000905.jpg,7,1166.95,818.44,1188.05,869.06,1177.5,843.75,1177.5,869.06,1.0,B,438,7.5,65.145,66.974,1,B,?
904,905,452.0,frame_000905.jpg,8,1229.0,753.18,1246.0,799.32,1237.5,776.25,1237.5,799.32,1.0,B,431,7.64,71.871,52.649,1,B,?
904,905,452.0,frame_000905.jpg,9,1335.29,740.92,1349.71,777.83,1342.5,759.38,1342.5,777.83,1.0,B,459,7.53,80.593,47.173,1,B,?
904,905,452.0,frame_000905.jpg,10,1363.59,749.75,1381.41,785.87,1372.5,767.81,1372.5,785.87,1.0,B,458,7.5,82.041,49.293,1,B,?
904,905,452.0,frame_000905.jpg,11,1304.0,784.42,1321.0,827.14,1312.5,805.78,1312.5,827.14,1.0,B,457,7.57,75.151,58.922,1,B,?
904,905,452.0,frame_000905.jpg,12,1124.18,722.33,1140.82,762.67,1132.5,742.5,1132.5,762.67,1.0,B,455,5.41,66.325,42.921,1,B,?
904,905,452.0,frame_000905.jpg,13,1131.68,717.98,1148.32,758.58,1140.0,738.28,1140.0,758.58,1.0,B,465,13.16,67.076,41.712,1,B,?
904,905,452.0,frame_000905.jpg,14,1041.68,740.92,1058.32,777.83,1050.0,759.38,1050.0,777.83,1.0,B,367,0.39,59.794,47.173,1,B,?
904,905,452.0,frame_000905.jpg,15,989.18,736.7,1005.82,773.61,997.5,755.16,997.5,773.61,1.0,B,468,8.42,56.132,46.024,1,B,?
904,905,452.0,frame_000905.jpg,16,881.54,712.71,895.96,746.98,888.75,729.84,888.75,746.98,1.0,B,432,18.75,48.206,38.13,1,B,?
904,905,452.0,frame_000905.jpg,17,840.29,705.59,854.71,737.23,847.5,721.41,847.5,737.23,1.0,B,476,11.28,44.878,34.93,1,B,?
904,905,452.0,frame_000905.jpg,18,875.04,689.77,887.46,719.3,881.25,704.53,881.25,719.3,1.0,B,436,16.54,47.446,28.536,1,B,?
904,905,452.0,frame_000905.jpg,19,841.29,706.44,853.71,736.37,847.5,721.41,847.5,736.37,1.0,B,359,17.89,44.865,34.639,1,B,?
904,905,452.0,frame_000905.jpg,20,1363.59,749.88,1381.41,785.74,1372.5,767.81,1372.5,785.74,1.0,B,426,7.54,82.052,49.259,1,B,?
905,906,452.5,frame_000906.jpg,0,469.69,724.57,482.81,751.99,476.25,738.28,476.25,751.99,1.0,B,451,1.06,16.75,39.706,1,B,?
905,906,452.5,frame_000906.jpg,1,780.7,787.32,801.8,832.68,791.25,810.0,791.25,832.68,1.0,B,477,12.16,42.445,60.075,1,B,?
905,906,452.5,frame_000906.jpg,2,795.7,804.2,816.8,849.55,806.25,826.88,806.25,849.55,1.0,B,470,1.85,43.613,63.413,1,B,?
905,906,452.5,frame_000906.jpg,3,905.1,803.8,924.9,849.95,915.0,826.88,915.0,849.95,1.0,B,450,13.16,50.116,63.489,1,B,?
905,906,452.5,frame_000906.jpg,4,870.94,821.47,891.56,857.59,881.25,839.53,881.25,857.59,1.0,B,471,7.91,48.126,64.917,1,B,?
905,906,452.5,frame_000906.jpg,5,1040.86,783.9,1059.14,827.67,1050.0,805.78,1050.0,827.67,1.0,B,466,22.8,58.622,59.034,1,B,?
905,906,452.5,frame_000906.jpg,6,1084.45,795.76,1105.55,841.11,1095.0,818.44,1095.0,841.11,1.0,B,467,8.61,61.093,61.775,1,B,?
905,906,452.5,frame_000906.jpg,7,1175.86,818.31,1194.14,869.19,1185.0,843.75,1185.0,869.19,1.0,B,438,7.5,65.571,66.996,1,B,?
905,906,452.5,frame_000906.jpg,8,1234.45,770.45,1255.55,807.36,1245.0,788.91,1245.0,807.36,1.0,B,431,11.0,71.929,54.55,1,B,?
905,906,452.5,frame_000906.jpg,9,1214.18,743.69,1230.82,783.5,1222.5,763.59,1222.5,783.5,1.0,B,412,30.35,71.731,48.677,1,B,?
905,906,452.5,frame_000906.jpg,10,1318.59,740.92,1336.41,777.83,1327.5,759.38,1327.5,777.83,1.0,B,459,15.0,79.527,47.173,1,B,?
905,906,452.5,frame_000906.jpg,11,1356.09,748.7,1373.91,786.93,1365.0,767.81,1365.0,786.93,1.0,B,458,7.57,81.432,49.566,1,B,?
905,906,452.5,frame_000906.jpg,12,1311.5,782.71,1328.5,828.85,1320.0,805.78,1320.0,828.85,1.0,B,457,7.69,75.52,59.281,1,B,?
905,906,452.5,frame_000906.jpg,13,1131.09,717.98,1148.91,758.58,1140.0,738.28,1140.0,758.58,1.0,B,465,0.0,67.076,41.712,1,B,?
905,906,452.5,frame_000906.jpg,14,1125.29,719.82,1139.71,756.74,1132.5,738.28,1132.5,756.74,1.0,B,455,5.93,66.6,41.159,1,B,?
905,906,452.5,frame_000906.jpg,15,1041.68,740.26,1058.32,778.49,1050.0,759.38,1050.0,778.49,1.0,B,367,0.66,59.776,47.35,1,B,?
905,906,452.5,frame_000906.jpg,16,982.79,732.88,997.21,769.0,990.0,750.94,990.0,769.0,1.0,B,468,8.8,55.666,44.738,1,B,?
905,906,452.5,frame_000906.jpg,17,874.04,719.1,888.46,749.03,881.25,734.06,881.25,749.03,1.0,B,432,7.78,47.637,38.78,1,B,?
905,906,452.5,frame_000906.jpg,18,832.79,710.66,847.21,740.59,840.0,725.62,840.0,740.59,1.0,B,476,8.22,44.334,36.053,1,B,?
905,906,452.5,frame_000906.jpg,19,875.04,686.6,887.46,714.02,881.25,700.31,881.25,714.02,1.0,B,436,5.28,47.408,26.515,1,B,?
905,906,452.5,frame_000906.jpg,20,832.79,710.66,847.21,740.59,840.0,725.62,840.0,740.59,1.0,B,359,8.61,44.334,36.053,1,B,?
905,906,452.5,frame_000906.jpg,21,990.29,733.8,1004.71,768.08,997.5,750.94,997.5,768.08,1.0,B,287,62.61,56.229,44.478,1,B,?
905,906,452.5,frame_000906.jpg,22,1312.79,742.24,1327.21,776.51,1320.0,759.38,1320.0,776.51,1.0,B,462,39.03,79.096,46.816,1,B,?
905,906,452.5,frame_000906.jpg,23,1357.79,749.75,1372.21,785.87,1365.0,767.81,1365.0,785.87,1.0,B,426,7.5,81.519,49.293,1,B,?
906,907,453.0,frame_000907.jpg,0,471.56,724.77,484.69,751.79,478.12,738.28,478.12,751.79,1.0,B,451,1.88,16.874,39.644,1,B,?
906,907,453.0,frame_000907.jpg,1,780.7,783.11,801.8,828.46,791.25,805.78,791.25,828.46,1.0,B,477,4.22,42.373,59.2,1,B,?
906,907,453.0,frame_000907.jpg,2,799.45,802.35,820.55,842.96,810.0,822.66,810.0,842.96,1.0,B,470,7.58,43.751,62.139,1,B,?
906,907,453.0,frame_000907.jpg,3,897.6,799.58,917.4,845.73,907.5,822.66,907.5,845.73,1.0,B,450,8.61,49.668,62.679,1,B,?
906,907,453.0,frame_000907.jpg,4,878.2,822.39,899.3,856.67,888.75,839.53,888.75,856.67,1.0,B,471,7.56,48.565,64.747,1,B,?
